Run ID,Display Name,Persona ID,Turn Number,Question,User Message,Assistant Response,Predicted Outcome,Session Eligibility Outcome,Checkpoint Correct
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F076,9,Question 8,No clue,"To see if Angel Flight West could be an option, I’ll need just two quick details:

1. The city and state you would leave from  
2. The city and state of the hospital or clinic you’re trying to reach (even a nearby city is fine)

Could you share those?",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,1,Opening,Kids loud hold on,No problem—take your time. Just let me know when you’re ready to continue.,Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,2,Question 1,Hold on,Of course—I'll be here when you're ready.,Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,3,Question 2,not sure if dv applies,"No worries. To be sure we’re on the right track, could you tell me the main reason you need to travel? For example, is it for medical care, to support someone receiving care, for personal safety, or something else?",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,4,Question 3,South,"Thanks. To see if we can help, could you share the city and state you would be leaving from and the city and state you need to travel to?",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,5,Question 4,Idk,"No problem. To be sure we’re the right fit, what is the main reason for the trip?

• Traveling to receive medical care for yourself  
• Traveling to support someone receiving medical care  
• Traveling for personal safety (for example, leaving an unsafe situation)  
• Something else  

Please let me know which one fits best.",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,6,Question 5,mobility depends that day,"I understand—thanks for letting me know about the mobility concerns. Before we look at that, I still need to confirm one key item so I can see if Angel Flight West is the right fit.

Is the main purpose of the trip:
1) traveling for medical care (for you or to support someone getting care),
2) traveling for personal safety (leaving an unsafe situation), or
3) something else?

Just let me know which of these fits best.",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,7,Question 6,Fine,"Thanks for sticking with me. To see if we can help, could you tell me the date you hope to travel, or let me know if your timing is flexible?",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,8,Question 7,companions not decided,"It looks like I still don’t have enough clear details about:

• The main reason for your trip  
• Where you’d be traveling from and to  
• When you hope to travel  

Because of these missing pieces, I’ll have one of our Angel Flight West coordinators review your situation directly.

To do that, please share:

1. Your name  
2. A phone number we can call or text  
3. An email address  

A coordinator will reach out within 1–2 business days to help figure out the best next steps.",Manual Review,Manual Review,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F077,9,Question 8,prefer not say income yet,"That's perfectly fine. We don't need detailed income information. Instead, we look for any financial hardship or meaningful barriers to travel, like high medical costs or difficulty accessing care.

Since some details remain unclear, I’ll have a coordinator review your case.

Please share:
1. Your name  
2. A phone number we can call or text  
3. An email address  

A coordinator will get in touch within 1–2 business days to assist further.",Manual Review,,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,1,Opening,Need hospital for treatment,"I’m sorry you need to travel for treatment. To see if Angel Flight West can help, may I ask:

1. What city and state will you be departing from?",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,2,Question 1,Need hospital for treatment,"To check flight options, I’ll need to know:

• The city and state you would be departing from",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,3,Question 2,Whats an advocate,"An advocate is a trusted professional who helps confirm and coordinate a travel need on a traveler’s behalf. Examples include a social worker, nurse, case manager, shelter staff member, or someone from another helping organization.

To see if your trip might fit Angel Flight West, could you please tell me the city and state you would be departing from?",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,4,Question 3,California still picking clinic,"Thanks for letting me know you’re in California. To see if a free Angel Flight West flight might work, could you share:

1. The city in California you would be departing from  
2. The city and state of the clinic or hospital you expect to travel to (even if it’s just your best guess right now)

This will help me check the distance and service area.",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,5,Question 4,Whenever pilot available,"Got it. To check distance and see if a volunteer flight could work, could you please tell me:

1. The city in California you would depart from  
2. The city and state of the hospital or clinic you expect to travel to

Even a best guess is fine for now.",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,6,Question 5,Depends on back that day,"No problem—so I can check distance, which city in California would you most likely fly out of? A nearby major city or airport name is fine.",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,7,Question 6,What counts as monitoring,"“Medical monitoring” means needing a nurse, doctor, or other medical professional to watch vital signs or give care during the flight—things like continuous heart, blood-pressure, or oxygen monitoring, IV medication that must be managed in flight, or any treatment that can’t safely be paused until landing.  

Most travelers who can sit upright in a seat and do not need in-flight medical care are considered medically stable for our volunteer flights.

When you’re ready, could you tell me:  
• The city in California you would most likely depart from?  

This will help me check distance and keep the screening moving forward.",Insufficient Information,Insufficient Information,
benchmark_openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,F063,8,Question 7,Whoever can help,"I want to be sure I guide you correctly.  
Could you please tell me:  
1. The city in California you would leave from (nearest major city is fine)  
2. The city and state of the hospital or clinic you expect to visit—even a likely option works

With those two details I can finish checking if a free Angel Flight West flight appears possible.",Insufficient Information,Insufficient Information,
